FECHA (YYMMDD),no2,station,o3,nox,mp10,no,mp2.5,dirviento,tamb,so2,velviento,hrel,co
1/4/2023,8.85,coronel norte,8,17.6229,56,8.77499,18,229,14.31,1.53,1.81,79.39,
1/5/2023,6.66,coronel norte,14,12.517,37,6.09652,11,24,16.49,3.6,0.86,78.22,
1/6/2023,5.92,coronel norte,8,8.18292,28,2.34292,10,118.3,13.3,1,0.23,94.88,
1/7/2023,4.77,coronel norte,6,8.30959,20,3.55458,6,226.6,16.88,1.03,1.03,78.71,
1/8/2023,4.18,coronel norte,5,9.14833,27,4.97292,10,114.8,12.63,1.39,0.3,94.3,
1/9/2023,4.8,coronel norte,5,8.43959,20,3.65375,6,225.1,15.03,1.37,1.02,87.8199,
1/10/2023,7.16,coronel norte,7,13.7967,35,6.63625,8,237.2,16.92,2.41,1.41,86.46,
1/11/2023,6.88,coronel norte,6,14.304,51,7.4425,10,158.8,11.65,1.71,0.78,69.11,
1/12/2023,6.83,coronel norte,6,13.6913,39,6.86458,10,193.4,11.3,1.98,0.36,76.61,
1/13/2023,6.39,coronel norte,6,12.4883,40,6.095,11,222.4,12.26,2.08,0.56,82.08,
1/14/2023,5.55,coronel norte,6,10.4583,33,4.91209,7,187.4,12.31,2,0.39,86.26,
1/15/2023,5.82,coronel norte,7,10.0096,29,4.1925,11,199.8,13.87,2.09,1.19,85.88,
1/16/2023,7.56,coronel norte,7,14.8146,39,7.30209,13,231.6,12.33,2.84,2.28,76.29,
1/17/2023,7.39,coronel norte,8,12.0142,44,4.62167,12,242.9,12.22,1.66,2.47,81.33,
1/18/2023,10.22,coronel norte,8,17.6758,58,7.45375,17,160.5,11.82,2.92,0.53,94.28,
1/19/2023,7.67,coronel norte,9,10.5358,48,2.86292,15,48.2,13.12,1.25,0.37,94.33,
1/20/2023,5.58,coronel norte,7,8.59096,36,3.01762,8,6.7,14.83,1.03,0.24,86.52,
1/21/2023,5.39,coronel norte,5,10.6558,29,5.26833,7,110.5,11.68,1.16,0.62,90.25,
1/22/2023,5.77,coronel norte,4,11.3375,29,5.56583,9,116.9,13.6,2.21,0.21,86.73,
1/23/2023,3.86,coronel norte,3,10.1121,28,6.2525,6,136.4,14.4,1.2,0.61,89.74,
1/24/2023,3.07,coronel norte,8,5.1515,20,2.5745,,18.4,17.95,1.25,2.49,95.7,
1/25/2023,3.23,coronel norte,6,9.04042,24,6.255,8,155.5,12.13,1.61,0.13,73.83,
1/26/2023,2.59,coronel norte,6,8.67334,25,6.69583,7,111.2,10.74,1.52,0.46,88.1801,
1/27/2023,1.72,coronel norte,8,3.91292,30,3.16875,9,162.8,14.37,2.46,1.25,74.0601,
1/28/2023,2.99,coronel norte,7,6.39833,38,3.81917,10,212.1,12.49,2.78,1.18,77.58,
1/29/2023,1.52,coronel norte,4,2.94292,18,2.02417,5,118,14.36,1.82,0.53,86.89,
1/30/2023,1.42,coronel norte,3,5.4075,35,4.7235,8,120.6,15.17,1.79,0.89,88.8101,
1/31/2023,2.26,coronel norte,7,5.24625,40,3.40875,12,240,13.45,2.63,0.38,77.13,
2/1/2023,1.11,coronel norte,6,3.24542,42,3.12917,12,210.5,12.7,3.16,1.33,80.8,
2/2/2023,1.51,coronel norte,8,4.47166,59,3.61208,12,219.8,12.75,2.51,0.41,74.71,
2/3/2023,8.7,coronel norte,8,15.7329,106,7.11208,27,94.5,13.87,2.26,0.53,81.41,
2/4/2023,4.76,coronel norte,9,7.57083,78,3.41958,27,192.6,13.79,1.8,1.7,91.12,
2/5/2023,4.1,coronel norte,12,5.40708,,1.59958,129,302.7,16.48,1.46,0.58,86.88,
2/6/2023,3.15,coronel norte,3,8.345,,5.68777,,51.3,11.45,2.85,0.12,93.92,
2/7/2023,8.17,coronel norte,10,14.4429,108,6.4575,54,231.5,14.83,4.43,1.64,74.48,
2/8/2023,4.15,coronel norte,7,16.3046,73,12.3671,32,213.8,14.55,2.04,0.88,84.5,
2/9/2023,5.54,coronel norte,7,20.3674,77,14.9661,39,201.3,12.64,2.28,0.61,93.48,
2/10/2023,3.31,coronel norte,3,16.4779,35,13.2437,,95.9,14.41,1.92,0.26,90.4301,
2/11/2023,2.78,coronel norte,8,6.21583,46,3.71708,16,115.7,11.88,2.15,0.33,86.79,
2/12/2023,2.12,coronel norte,9,6.85292,24,5.09208,6,130.8,13.16,4.72,0.34,85.6801,
2/13/2023,1.95,coronel norte,7,4.28222,,2.45278,,100.6,14.59,1.34,0.27,92.35,
2/14/2023,2.81,coronel norte,8,5.83905,36,3.08572,6,218.1,15.26,1.67,1.57,76.58,
2/15/2023,4.37,coronel norte,6,9.48958,33,5.1675,5,123.7,13.22,2.65,0.59,85.34,
2/16/2023,3.52,coronel norte,8,6.9035,44,3.3865,12,245.5,13.56,2.41,4.42,77.78,
2/17/2023,12.75,coronel norte,5,21.7647,73,9.02158,19,202.1,9.94,1.43,0.97,79.03,
2/18/2023,7.65,coronel norte,12,17.5592,118,9.91208,35,137.9,12.49,1.11,0.37,68.9301,
2/19/2023,4.01,coronel norte,7,6.31875,85,2.30625,49,77.6,10.06,1.69,0.18,85.13,
2/20/2023,4.37,coronel norte,10,8.16333,90,3.80083,53,229.8,13.68,1.22,1.54,76.38,
2/21/2023,4.58,coronel norte,6,9.55191,72,4.97762,30,220.8,12.99,1.07,0.83,76.6901,
2/22/2023,4.28,coronel norte,7,8.58737,120,4.31,64,149.6,10.89,1.01,0.43,84.23,
2/23/2023,3.56,coronel norte,6,9.70833,70,6.18,28,115.9,11.77,1.18,0.45,89.4301,
2/24/2023,2.06,coronel norte,6,4.995,43,2.98958,12,95.7,12.1,1.1,0.2,86.22,
2/25/2023,1.78,coronel norte,8,4.77375,40,3.085,12,123.7,13.53,1,0.33,90.97,
2/26/2023,2.63,coronel norte,8,4.84084,46,2.3325,14,218.7,12.85,1.54,0.25,73.04,
2/27/2023,2.98,coronel norte,8,6.80125,47,3.88125,12,168.1,11.66,1.94,0.6,83.92,
2/28/2023,3.22,coronel norte,7,7.36833,45,4.20917,14,116.6,11.5,2.44,0.57,87.6901,
3/1/2023,3.47,coronel norte,6,8.28273,38,4.88273,,127.5,12.88,1.49,0.44,84.52,
3/2/2023,3.55,coronel norte,8,7.46458,47,3.92417,,189,11.99,1.4,0.36,84.4,
3/3/2023,3.41,coronel norte,7,7.92083,33,4.53667,9,187.7,13.21,1.75,0.42,84.22,
3/4/2023,3.5,coronel norte,9,7.08125,37,3.59459,9,232.6,13.76,1.86,1.73,90.78,
3/5/2023,3.01,coronel norte,6,6.19917,34,3.33417,10,148.9,12.4,2.4,0.22,66.9401,
3/6/2023,1.47,coronel norte,6,11.3621,34,10.0558,9,93.8,12.86,4.52,0.74,93.38,
3/7/2023,2.53,coronel norte,4,6.72375,29,4.19666,8,59.6,15.65,1.06,0.55,95.84,
3/8/2023,1.85,coronel norte,6,4.08125,29,2.2625,7,13.9,16.3,1,1.43,90.65,
3/9/2023,4.51,coronel norte,3,9.3875,39,4.875,12,138.2,15.87,1.1,0.5,91.71,
3/10/2023,4.69,coronel norte,5,12.435,31,7.78375,13,200.9,15.3,2.06,0.48,93.92,
3/11/2023,1.81,coronel norte,9,3.67292,38,1.90917,7,129.8,12.57,1,0.89,96.48,
3/12/2023,2.58,coronel norte,5,4.93417,22,2.41708,10,43,17.18,1,0.36,78.05,
3/13/2023,4.26,coronel norte,5,10.7935,,6.5305,11,98.7,16.05,1.51,0.48,96.33,
3/14/2023,2.93,coronel norte,8,7.35208,,4.43958,10,118.7,10.92,1.49,0.38,89.29,
3/15/2023,2.7,coronel norte,11,5.02792,36,2.40792,7,94.3,14.25,1.01,0.76,78.59,
3/16/2023,2.25,coronel norte,7,4.48833,30,2.25333,8,88.4,16.33,1,0.52,81.74,
3/17/2023,4.6,coronel norte,7,9.33917,40,4.74167,14,112.3,14.81,1.44,0.29,93.78,
3/18/2023,5.11,coronel norte,6,12.6083,38,7.49458,13,77.3,13.85,1.29,0.21,90,
3/19/2023,3.74,coronel norte,7,7.58208,35,3.9,10,233.3,15.4,2.49,1.36,86.75,
3/20/2023,5.23,coronel norte,8,10.2383,41,5.01125,12,145.6,10.47,1.86,0.39,89.28,
3/21/2023,5.65,coronel norte,8,14.8354,52,9.18292,16,172.4,11.68,1.75,0.73,89.12,
3/22/2023,8.04,coronel norte,5,18.1837,52,10.1437,16,232.2,12.94,1.43,1.04,84.41,
3/23/2023,9.77,coronel norte,9,27.7888,60,18.0196,17,166.2,12.2,2.31,0.68,87.58,
3/24/2023,10.9,coronel norte,7,24.8079,54,13.91,15,233.8,12.48,3.61,1.47,81.64,
3/25/2023,7.68,coronel norte,7,17.465,45,9.78334,11,202.9,12.33,1.99,1.45,82.91,
3/26/2023,6.22,coronel norte,9,13.1008,67,6.87917,20,106.9,9.8,2.23,0.28,88.49,
3/27/2023,7.09,coronel norte,8,12.3838,53,5.29083,18,178.4,9.41,1.24,0.26,92.78,
3/28/2023,6.3,coronel norte,10,11.3296,21,5.03,10,116.2,10.87,1.03,0.25,92.75,
3/29/2023,6.02,coronel norte,9,17.9883,33,11.97,11,345.5,8.10001,1.37,0.12,90.88,
3/30/2023,10.35,coronel norte,6,26.67,40,16.3221,17,98.1,6.21,1.38,0.13,84.48,
3/31/2023,11.24,coronel norte,5,27.5533,,16.3133,,81.1,8.98,1.09,0.31,89.76,
4/1/2023,9.41,coronel norte,6,23.2642,41,13.85,18,111.7,10.55,1.43,0.58,80.01,
4/2/2023,6.4,coronel norte,6,12.6221,28,6.22042,13,100.4,12.46,1.02,0.24,92.58,
4/3/2023,9.88,coronel norte,4,29.764,38,19.881,18,88.5,8.25,1.04,0.38,91.78,
4/4/2023,12.22,coronel norte,7,33.2422,72,26.0771,29,82.8,8.58,1.22,0.35,86.87,
4/5/2023,7.81,coronel norte,6,19.4729,51,11.6625,21,38,7.24,1,0.29,91.08,
4/6/2023,8.17,coronel norte,8,14.7675,26,6.60042,12,348.6,15.06,1,0.14,95.6901,
4/7/2023,8.15,coronel norte,7,19.0692,46,10.9142,28,153.1,9.13,1.53,0.38,92.24,
4/8/2023,8.09,coronel norte,9,22.2854,68,14.1971,44,88.6,9.33,1.26,0.36,94.08,
4/9/2023,5.99,coronel norte,8,18.8954,50,12.9029,32,120.5,8.10001,1,0.49,95.1801,
4/10/2023,7.75,coronel norte,2,24.1873,33,16.4368,20,92.5,11.16,1.02,0.23,85.88,
4/11/2023,5.13,coronel norte,7,10.2486,7,5.13728,3,341.1,16.21,1,1.04,96.9301,
4/12/2023,8.38,coronel norte,3,19.0463,7,10.6658,4,170.4,14.16,1,0.78,96.9401,
4/13/2023,6.4,coronel norte,6,11.3596,8,4.96375,3,349.5,13.34,1,0.58,95.79,
4/14/2023,7.05,coronel norte,8,11.8056,23,4.75609,9,238,14.98,1,1.29,84.1801,
4/15/2023,5.84,coronel norte,7,13.1475,48,7.30666,26,173.9,9.85001,1,0.5,91.9401,
4/16/2023,4.55,coronel norte,8,14.5137,50,9.96791,28,55.6,8.18001,1,0.08,93.97,
4/17/2023,7.79,coronel norte,7,20.0562,49,12.2671,27,149.4,6.12,1.07,0.44,88.5699,
4/18/2023,8.08,coronel norte,8,15.3562,49,7.29292,26,120.8,6.43,1.04,0.45,81.33,
4/19/2023,8.14,coronel norte,4,29.2035,59,21.0731,33,290.8,10.4,1.05,0.29,91.98,
4/20/2023,6.74,coronel norte,6,13.6292,46,6.89333,23,91.5,10.7,1.03,0.28,95.13,
4/21/2023,6.99,coronel norte,5,16.4167,31,9.49959,23,84.6,13.84,1,0.53,95.38,
4/22/2023,6.89,coronel norte,4,19.6392,31,12.7496,19,137.7,12.14,1.92,0.55,96.1,
4/23/2023,6.45,coronel norte,5,15.5379,51,9.08417,33,179.2,9.08,1.44,0.25,92.63,
4/24/2023,10.53,coronel norte,4,16.0433,53,5.51917,32,259.1,11.42,1.2,0.52,94.0699,
4/25/2023,10.54,coronel norte,6,18.4287,67,7.8875,40,93.3,11.79,2.01,0.39,92.4,
4/26/2023,10.92,coronel norte,6,29.0891,73,18.1705,39,135.8,10.77,1.21,0.5,95.41,
4/27/2023,6,coronel norte,11,9.4975,28,3.50708,16,308.8,14.36,1,1.33,91.41,
4/28/2023,2.47,coronel norte,19,4.62708,22,2.16833,11,48.6,14.06,1,0.3,95.78,
4/29/2023,4.24,coronel norte,19,7.13167,49,2.91292,26,22.1,15.64,1,0.89,94.71,
4/30/2023,4.54,coronel norte,11,8.52208,58,3.98667,40,100.6,8.92,1,0.37,94.01,
5/1/2023,5.33,coronel norte,9,10.7792,67,5.58,51,145.2,6.51,1.34,,94.3101,
5/2/2023,8.71,coronel norte,6,23.0058,62,14.32,42,120,5.45,2.26,0.73,94.78,
5/3/2023,8.31,coronel norte,4,26.1832,78,17.8768,57,86.1,5.65,1.03,0.48,93.96,
5/4/2023,9.4,coronel norte,6,24.7121,77,15.3788,54,90,6.23,1,0.87,94.88,
5/5/2023,11.61,coronel norte,4,36.8542,118,25.31,83,158.5,7.56,1.7,0.79,95.4,
5/6/2023,8.62,coronel norte,7,13.1033,68,4.93625,47,113.2,8.53999,1.03,0.71,93.73,
5/7/2023,7.72,coronel norte,8,11.245,59,3.91875,38,219.3,12.79,1,0.52,86.37,
5/8/2023,9.96,coronel norte,5,28.04,74,18.0908,50,15.3,6.64,1.09,0.75,94.65,
5/9/2023,12.94,coronel norte,3,43.5106,133,30.5763,86,225,10.16,1.3,0.87,90.0601,
5/10/2023,11.07,coronel norte,3,38.5433,135,27.4704,95,74.2,8.02,1.21,0.4,95.03,
5/11/2023,11.21,coronel norte,5,45.2171,171,34.1708,125,77.2,7.72,1.41,0.49,96.4,
5/12/2023,9.86,coronel norte,4,47.1112,164,37.2971,112,305,9.98,1.55,1.18,95.9,
5/13/2023,8.38,coronel norte,3,44.3713,128,35.9858,91,110.8,11.08,1.36,0.73,96.23,
5/14/2023,5.65,coronel norte,10,25.4962,89,20.2379,60,64.7,9.10001,1.18,0.93,95.54,
5/15/2023,5.99,coronel norte,17,8.00041,56,2.53458,36,46.8,15.11,1,0.38,81.59,
5/16/2023,7.48,coronel norte,8,9.8765,36,2.85,22,60.5,13.7,2.9,0.47,92.1901,
5/17/2023,5.91,coronel norte,9,10.7167,48,4.81,33,263.4,11.53,1,0.65,88.6,
5/18/2023,8.57,coronel norte,6,24.0308,110,15.5063,83,177.8,6.71,1.16,0.73,88.23,
5/19/2023,5.51,coronel norte,8,13.1125,69,7.59917,84,331.4,11.2,1,0.58,95.48,
5/20/2023,4.49,coronel norte,12,10.0013,65,5.52959,46,302.2,4.8,1,0.61,94.48,
5/21/2023,2.93,coronel norte,18,4.35792,44,1.73167,29,44.6,12.01,1,0.37,88.03,
5/22/2023,4.17,coronel norte,14,10.2446,51,6.08292,33,52,12.29,3.45,1.34,96.49,
5/23/2023,3.77,coronel norte,19,5.99125,51,2.30875,23,33.9,13.43,1,0.84,94.1801,
5/24/2023,4.04,coronel norte,16,6.60375,64,2.67292,38,41.7,12.6,1,0.16,85.52,
5/25/2023,4.66,coronel norte,11,9.78696,80,11.7908,48,69.5,9.95,1.25,0.64,94.13,
5/26/2023,4.93,coronel norte,17,7.54292,39,3.02417,25,321.4,11.03,1,0.6,95.64,
5/27/2023,8.97,coronel norte,8,16.29,82,7.44083,59,206.9,6.2,2.1,0.89,87.4401,
5/28/2023,7.63,coronel norte,6,12.9742,77,5.97625,69,118.3,5.22,1.25,0.42,93.8199,
5/29/2023,8.82,coronel norte,8,30.5667,147,21.7983,161,91.2,4.91,4.54,0.72,93.4401,
5/30/2023,7.1,coronel norte,7,22.0771,133,15.3683,104,70.1,6.51,1.77,1.04,93.26,
5/31/2023,4.8,coronel norte,11,9.99083,56,5.82333,39,34.7,12.19,1.04,0.4,94.04,
6/1/2023,3.72,coronel norte,9,12.6273,59,8.90546,51,54.5,8.99001,1.08,0.91,96.34,
6/2/2023,3.51,coronel norte,16,7.57417,52,4.08,20,23.7,13.53,1,0.56,94.65,
6/3/2023,2.78,coronel norte,18,8.06625,69,5.60709,36,39.9,13.36,1,4.1,91.58,
6/4/2023,5.71,coronel norte,8,13.5704,85,7.85542,47,289,7.36,1.77,0.26,95.36,
6/5/2023,10.49,coronel norte,8,30.69,100,20.1971,61,167.1,9.58,5.27,0.98,85.23,
6/6/2023,5.37,coronel norte,13,10.2971,71,5.05167,55,24.1,13.78,1.08,2.2,91.74,
6/7/2023,10.01,coronel norte,9,18.4283,90,8.46667,57,200.8,7.94,1.18,0.37,95.23,
6/8/2023,2.69,coronel norte,20,5.45,25,3.05917,13,32.4,14.29,1,4.01,94.9,
6/9/2023,6.69,coronel norte,17,13.1942,51,6.51125,29,281.3,9.99001,1,0.9,80.13,
6/10/2023,7.08,coronel norte,5,16.5138,59,9.43083,68,163.8,7.97,1.76,0.49,89.6,
6/11/2023,8.09,coronel norte,2,15.6929,85,7.60375,61,207.5,5.16,1.05,1.23,93.13,
6/12/2023,10.78,coronel norte,4,31.35,132,20.6096,96,101,2.19,6.23,0.55,93.83,
6/13/2023,13.33,coronel norte,7,37.3738,237,24.0496,192,237,4.88,2.98,0.53,88.72,
6/14/2023,9.34,coronel norte,6,25.5254,216,17.87,201,102.5,2.78,3.2,1.12,94.9401,
6/15/2023,6.97,coronel norte,4,9.0975,61,3.2875,44,145.9,8.37,1.36,0.91,96.24,
6/16/2023,8.84,coronel norte,6,25.7767,133,17.3192,93,227.1,10.77,2.62,0.88,89.75,
6/17/2023,11.67,coronel norte,6,42.705,261,31.3575,185,78,2.92,4.21,0.66,96.36,
6/18/2023,6.75,coronel norte,7,13.7196,186,,133,189.8,4.93,2.48,0.41,85.66,
6/19/2023,2.82,coronel norte,14,1.21522,58,1,40,117.6,8.3,1.01,1.78,80.85,
6/20/2023,5.74,coronel norte,11,7.40096,62,2.64429,42,84.9,12.15,1.11,2.5,73.23,
6/21/2023,2.3,coronel norte,17,5.05625,27,2.79875,16,42.5,12.73,1,0.54,94.3101,
6/22/2023,5.89,coronel norte,15,14.7592,32,9.45833,20,38.6,12.91,1,6.8,92.2,
6/23/2023,,coronel norte,,,,,,14.4,13.62,,2.34,98.99,
6/24/2023,7.98,coronel norte,17,9.84479,47,2.10833,32,342.9,14.26,1,3.62,99.73,
6/25/2023,4.51,coronel norte,18,4.54,56,1.01792,33,40.4,14.53,1,2.04,97.98,
6/26/2023,5.28,coronel norte,20,4.59834,69,1,35,1.5,11.77,1,0.94,95.51,
6/27/2023,7.33,coronel norte,16,14.1738,59,7.58083,45,342.1,11.35,4.53,0.8,95.03,
6/28/2023,10.02,coronel norte,12,17.1358,70,7.38084,53,125.3,6.35,1.03,0.47,96.37,
6/29/2023,15.49,coronel norte,6,33.2662,123,17.885,99,134.3,5.59,1.6,0.27,93.13,
6/30/2023,14.63,coronel norte,7,27.5891,96,18.6613,72,101.5,8.27,1.4,0.49,89.41,
7/1/2023,8.67,coronel norte,6,32,73,24.4874,63,297.2,10.07,1.23,0.24,96.62,
7/2/2023,5.01,coronel norte,16,6.40417,51,1.73458,36,32.9,13.39,1,5.3,94.86,
7/3/2023,3.65,coronel norte,20,5.11459,39,1.90625,22,46.7,11.6,1,1.55,95.6,
7/4/2023,4.94,coronel norte,18,7.47667,62,2.89625,45,39.8,12.98,1,3.8,84.6,
7/5/2023,6.34,coronel norte,14,7.68459,55,1.76292,47,100,6.93,1,0.69,94.84,
7/6/2023,7.45,coronel norte,11,15.6755,83,8.65909,74,167.4,9.14,1.04,0.27,96.9401,
7/7/2023,4.99,coronel norte,10,14.1342,82,9.90208,75,359.7,4.63,1.07,0.25,96.67,
7/8/2023,4.47,coronel norte,20,5.7675,56,1.79792,41,41.8,11.84,1,6.73,89.6,
7/9/2023,5.94,coronel norte,13,9.52042,70,4.31739,64,146.9,7.99,1.01,0.4,92.63,
7/10/2023,15.47,coronel norte,7,36.7883,158,21.4458,141,316.2,3.27,1.54,0.29,95.67,
7/11/2023,2.78,coronel norte,13,2.87263,39,1.3825,35,114.8,6.26,1,1.85,77.77,
7/12/2023,6,coronel norte,14,10.9933,38,6.16542,,222.5,9.13,3.88,2.04,94.13,
7/13/2023,11.35,coronel norte,9,28.615,115,17.4271,25,117.3,3.41,1.4,0.41,87.33,
7/14/2023,13.6,coronel norte,7,35.7121,135,22.8321,95,280.2,2.3,1.45,0.31,95.6901,
7/15/2023,9.62,coronel norte,10,25.5054,92,16.5879,162,217.8,3.8,1.44,0.28,93.62,
7/16/2023,10.68,coronel norte,9,20.2933,120,10.0375,,162.5,3.5,1.57,0.45,93.95,
7/17/2023,12.87,coronel norte,8,29.8382,241,29.8821,,14.4,2.4,2.07,0.57,88.1801,
7/18/2023,9.31,coronel norte,12,,98,,,114,5.21,1.43,0.51,89.48,
7/19/2023,8.56,coronel norte,11,9.13,128,1.6875,,110.4,11.14,1.07,0.62,69.17,
7/20/2023,4.2,coronel norte,17,6.4225,57,2.58458,18,38.4,12.58,1,1.34,93.62,
7/21/2023,8.16,coronel norte,20,12.9242,60,4.8775,32,21.4,13.22,1,3.41,99.17,
7/22/2023,7.33,coronel norte,19,12.2033,75,4.88084,56,71,9.63,1,0.55,96.38,
7/23/2023,7.33,coronel norte,11,13.8138,80,6.68542,70,133.2,8.64,1.28,1.75,95.71,
7/24/2023,5.43,coronel norte,15,11.4863,49,6.31375,42,63.7,5.62,1.06,0.27,96.16,
7/25/2023,6.9,coronel norte,22,12.2174,53,5.32739,35,30.4,12.26,5.03,2.83,96.98,
7/26/2023,9.56,coronel norte,10,20.0329,86,10.4792,67,99.9,6.59,1.22,0.46,96.54,
7/27/2023,10.15,coronel norte,9,20.6042,92,10.5942,76,325.1,6.57,1.22,0.16,96.49,
7/28/2023,15.39,coronel norte,5,42.65,141,27.2638,112,340.1,10.01,1.74,0.63,96.4,
7/29/2023,8.27,coronel norte,8,17.7487,81,9.5925,65,280.1,9.00999,1.19,0.63,97.1801,
7/30/2023,9.8,coronel norte,8,18.9858,74,9.18709,51,146.4,12.7,1.16,0.4,97.09,
7/31/2023,6.8,coronel norte,9,20.6491,88,13.8505,75,304.6,9.89999,1.09,0.25,96.92,
8/1/2023,6.6,coronel norte,16,11.7008,41,5.11625,21,359,13.1,1.02,1.03,98.15,
8/2/2023,11.37,coronel norte,10,23.2957,57,11.9252,39,186.8,7.56,1.1,0.8,95.4301,
8/3/2023,12.9,coronel norte,9,28.1667,98,15.2617,76,50.5,3.47,1.25,0.08,94.49,
8/4/2023,16.09,coronel norte,8,50.4338,192,34.3425,156,115,2.89,1.83,0.78,91.4301,
8/5/2023,6.48,coronel norte,17,9.28625,53,3.31292,36,97.9,7.32,1.02,1.28,79.48,
8/6/2023,6.29,coronel norte,16,11.8625,67,5.57083,54,108.1,11.23,1.06,0.99,84.48,
8/7/2023,14.03,coronel norte,9,39.1613,151,25.6561,117,246.7,5.58,1.68,0.25,93.38,
8/8/2023,14.12,coronel norte,9,26.0642,88,11.9454,71,92.5,6.98,3.34,0.59,97.0601,
8/9/2023,6.51,coronel norte,17,10.2983,49,3.78959,29,84.5,11.52,1.05,0.93,94.17,
8/10/2023,5.22,coronel norte,24,10.4817,51,5.3275,29,41.8,12.38,1.41,3.69,94.04,
8/11/2023,9.05,coronel norte,16,17.8829,47,8.83333,37,211.2,6.29,1,0.8,95.3101,
8/12/2023,11.1,coronel norte,10,23.7146,76,12.6179,62,147.5,4.76,1.3,0.68,91.02,
8/13/2023,9.42,coronel norte,11,28.4504,109,19.0367,96,108.5,5.23,1.43,0.84,92.75,
8/14/2023,11.64,coronel norte,11,38.5905,112,26.9521,92,117.5,8.53999,4.54,0.44,95.36,
8/15/2023,5.67,coronel norte,15,8.485,34,2.88833,31,80,10.82,1.02,0.48,96.4,
8/16/2023,4.91,coronel norte,19,9.25667,32,4.40459,26,29,12.04,1,3.74,96.99,
8/17/2023,5.92,coronel norte,20,11.3342,41,5.41417,28,344.7,11.43,1.07,0.61,97.9301,
8/18/2023,7.33,coronel norte,18,13.1704,36,5.83833,26,99.6,5.35,1.09,0.77,90.34,
8/19/2023,3.02,coronel norte,21,7.52458,38,4.7175,23,90.2,8.64999,1,0.64,93.63,
8/20/2023,1.84,coronel norte,21,6.1175,34,4.45625,17,348.6,13.07,1,2.8,98.96,
8/21/2023,5.72,coronel norte,22,11.8804,58,6.3575,34,2.2,13.32,1,0.53,99.89,
8/22/2023,5.66,coronel norte,20,11.7012,44,6.125,34,91,8.85001,1.03,2.92,94.23,
8/23/2023,8.42,coronel norte,17,14.6417,69,6.2187,56,107.5,7.58,1.07,0.38,95.88,
8/24/2023,8.35,coronel norte,16,13.2629,41,4.995,34,128.4,6.59,1.03,1.63,93.67,
8/25/2023,6.64,coronel norte,16,10.8562,38,4.21208,30,137.1,6.2,1.11,1.55,92.89,
8/26/2023,10.94,coronel norte,12,25.0713,98,14.1246,80,261.9,4.16,1.46,0.25,90.41,
8/27/2023,3.62,coronel norte,14,8.01334,88,5.15208,74,132.7,4.54,1.39,0.52,92.64,
8/28/2023,1,coronel norte,18,1,34,1,28,113.4,9.19,4.31,1.25,93.48,
8/29/2023,1,coronel norte,12,1,67,1,57,130.2,4.92,1.34,0.8,95.37,
8/30/2023,1,coronel norte,19,1,28,1,20,297.5,9.91,1,2.6,96.8199,
8/31/2023,1,coronel norte,10,1,70,1,58,95.5,5.32,1.48,0.66,89.0601,
9/1/2023,1,coronel norte,16,1,37,1,26,30.8,9.83,1,1.49,91.65,
9/2/2023,1,coronel norte,13,1,,1,25,112.2,8.89,1.15,1.4,87.78,
9/3/2023,1,coronel norte,13,1,32,1,25,231.9,8.74001,1.2,0.64,88.39,
9/4/2023,1,coronel norte,13,1,45,1,37,148.7,7.12,1.12,0.79,88.27,
9/5/2023,1,coronel norte,16,1,22,1,20,101.6,8.77,1.01,0.66,78.3199,
9/6/2023,1,coronel norte,18,1,45,1,36,15.1,12,1,0.66,98.6,
9/7/2023,3.66,coronel norte,17,4.30042,42,1.59583,37,43.6,10.61,1,0.43,84.63,
9/8/2023,4.35,coronel norte,15,4.88454,41,1.42045,34,149,9.78999,1.07,0.44,93.35,
9/9/2023,1.55,coronel norte,21,,34,3.6135,24,40.5,11.43,1,0.46,85.78,
9/10/2023,1.03,coronel norte,21,1.25917,25,1.38292,19,39.8,13.07,1,0.43,92.05,
9/11/2023,1.79,coronel norte,21,2.63,31,2.08053,22,283.2,11.28,1,1.58,78.02,
9/12/2023,2.47,coronel norte,16,8.75626,36,7.38834,24,115.4,5.52,1.01,0.6,94.3199,
9/13/2023,2.37,coronel norte,16,7.47125,29,5.5875,22,109.4,7.25,1.04,0.43,92.3199,
9/14/2023,3.23,coronel norte,16,6.07,31,3.16208,32,38,10.69,1,0.47,96.83,
9/15/2023,1.45,coronel norte,16,3.15,22,2.44417,19,36.3,12.31,1,1.08,99.7,
9/16/2023,1.37,coronel norte,22,2.75792,26,2.59958,16,264.9,10.04,1,0.41,100,
9/17/2023,1.39,coronel norte,18,2.69292,22,2.69375,16,136.4,5.66,1.01,0.71,90.5601,
9/18/2023,1.47,coronel norte,14,5.20042,37,4.59084,30,128.9,3.56,1,0.93,93.8101,
9/19/2023,1.87,coronel norte,12,6.12625,35,5.05208,27,102.4,4.74,1.49,0.46,92.1901,
9/20/2023,2.24,coronel norte,16,3.90875,42,2.87292,26,173.4,8.07001,1,0.44,88.58,
9/21/2023,1,coronel norte,21,1.451,22,2.0125,16,103.2,10.93,1,1.19,91.01,
9/22/2023,1.46,coronel norte,20,2.09459,13,1.55792,10,43.6,12.65,1,0.44,91.79,
9/23/2023,3.67,coronel norte,14,7.90083,21,4.92292,13,151.9,9.10001,1,0.46,87.0601,
9/24/2023,3.29,coronel norte,15,6.44917,21,4.09125,13,240.8,9.09,1.09,0.46,77.39,
